compound_id,parent_scaffold,MW,LogP,PSA,Polarizability_alpha,Electrophilicity_omega,MW_norm,PSA_norm,Alpha_norm,Omega_norm,Predicted_Composite_DeltaG
VS_CANDIDATE_0349,Benzimidazole_Heterocycle,310.05,4.06,42.5,101.27,3.4,-0.9995454545454544,-1.2142857142857142,-0.4576666666666668,-0.9166666666666667,-14.191807025974027
VS_CANDIDATE_0014,Quinazoline_Core,300.16,2.51,97.56,81.26,4.26,-1.0894545454545452,0.35885714285714293,-1.1246666666666665,-0.20000000000000018,-14.19166083116883
VS_CANDIDATE_0201,Fluoronaphthalenol_Core,263.08,3.64,97.98,74.57,5.58,-1.4265454545454548,0.370857142857143,-1.3476666666666668,0.9000000000000001,-14.190441740259738
VS_CANDIDATE_0089,Indole_Carboxamide,291.16,3.51,72.28,91.4,2.63,-1.171272727272727,-0.3634285714285714,-0.7866666666666665,-1.5583333333333336,-14.186164584415586
VS_CANDIDATE_0232,Fluoronaphthalenol_Core,315.98,6.33,69.52,93.94,2.96,-0.9456363636363635,-0.4422857142857144,-0.7020000000000001,-1.2833333333333334,-14.181776935064935
VS_CANDIDATE_0087,Indole_Carboxamide,346.31,4.28,59.55,96.55,4.67,-0.6699090909090909,-0.7271428571428572,-0.6150000000000001,0.1416666666666666,-14.180073376623374
VS_CANDIDATE_0108,Triazine_Nanosheet_Binder,350.73,5.5,73.64,94.91,3.33,-0.6297272727272726,-0.32457142857142857,-0.6696666666666667,-0.975,-14.168530415584415
VS_CANDIDATE_0314,Benzimidazole_Heterocycle,297.05,5.58,73.71,86.83,4.33,-1.1177272727272727,-0.32257142857142873,-0.9390000000000001,-0.1416666666666666,-14.155434415584416
VS_CANDIDATE_0079,Indole_Carboxamide,320.67,5.11,67.98,91.26,4.2,-0.9029999999999998,-0.48628571428571415,-0.7913333333333331,-0.24999999999999986,-14.154421571428571
VS_CANDIDATE_0248,Fluoronaphthalenol_Core,313.43,3.85,54.59,91.77,5.5,-0.9688181818181818,-0.8688571428571428,-0.7743333333333334,0.8333333333333334,-14.148028896103897
VS_CANDIDATE_0329,Benzimidazole_Heterocycle,322.33,5.35,88.22,86.5,3.09,-0.8879090909090911,0.09199999999999997,-0.95,-1.1750000000000003,-14.131705090909088
VS_CANDIDATE_0047,Quinazoline_Core,245.21,5.05,104.29,70.58,4.36,-1.589,0.5511428571428573,-1.4806666666666668,-0.1166666666666664,-14.121464714285713
VS_CANDIDATE_0080,Indole_Carboxamide,282.69,4.56,75.09,85.78,3.12,-1.2482727272727272,-0.28314285714285703,-0.974,-1.15,-14.113406012987014
VS_CANDIDATE_0342,Benzimidazole_Heterocycle,269.53,2.9,102.96,72.5,4.52,-1.3679090909090912,0.513142857142857,-1.4166666666666667,0.016666666666666313,-14.105057805194805
VS_CANDIDATE_0339,Benzimidazole_Heterocycle,306.87,5.36,38.71,98.95,3.12,-1.0284545454545455,-1.3225714285714285,-0.5349999999999999,-1.15,-14.096314688311688
VS_CANDIDATE_0043,Quinazoline_Core,250.71,3.77,78.16,80.08,3.5,-1.539,-0.19542857142857153,-1.1640000000000001,-0.8333333333333334,-14.095817857142858
VS_CANDIDATE_0348,Benzimidazole_Heterocycle,332.84,3.85,41.86,94.0,6.22,-0.7923636363636366,-1.2325714285714287,-0.7,1.4333333333333331,-14.091068779220777
VS_CANDIDATE_0082,Indole_Carboxamide,288.2,2.43,63.06,85.16,4.92,-1.1981818181818182,-0.6268571428571428,-0.9946666666666668,0.35,-14.082329532467531
VS_CANDIDATE_0311,Benzimidazole_Heterocycle,301.02,5.6,44.93,93.03,4.48,-1.0816363636363637,-1.1448571428571428,-0.7323333333333333,-0.016666666666666313,-14.081908077922078
VS_CANDIDATE_0305,Benzimidazole_Heterocycle,263.6,3.69,91.85,72.57,5.38,-1.4218181818181816,0.19571428571428556,-1.4143333333333337,0.7333333333333333,-14.079104753246753
VS_CANDIDATE_0304,Benzimidazole_Heterocycle,307.41,5.4,61.18,90.6,3.4,-1.0235454545454543,-0.6805714285714286,-0.8133333333333336,-0.9166666666666667,-14.076001597402596
VS_CANDIDATE_0337,Benzimidazole_Heterocycle,391.71,3.98,39.53,104.86,3.93,-0.25718181818181834,-1.2991428571428572,-0.338,-0.47499999999999987,-14.075654103896104
VS_CANDIDATE_0042,Quinazoline_Core,285.97,3.81,96.78,77.84,3.03,-1.2184545454545452,0.3365714285714286,-1.2386666666666666,-1.2250000000000003,-14.070787402597402
VS_CANDIDATE_0315,Benzimidazole_Heterocycle,226.28,4.92,67.84,74.8,5.9,-1.761090909090909,-0.4902857142857142,-1.34,1.166666666666667,-14.069031480519481
VS_CANDIDATE_0224,Fluoronaphthalenol_Core,363.64,5.04,39.57,98.43,5.41,-0.5123636363636365,-1.298,-0.5523333333333331,0.7583333333333335,-14.063076636363636
VS_CANDIDATE_0343,Benzimidazole_Heterocycle,222.52,2.84,99.35,62.96,6.3,-1.7952727272727271,0.40999999999999986,-1.7346666666666666,1.5,-14.049316727272727
VS_CANDIDATE_0049,Quinazoline_Core,278.74,2.62,92.78,73.58,4.84,-1.284181818181818,0.2222857142857143,-1.3806666666666667,0.2833333333333332,-14.044569246753246
VS_CANDIDATE_0320,Benzimidazole_Heterocycle,307.22,4.09,80.34,81.22,4.36,-1.0252727272727271,-0.13314285714285704,-1.1260000000000001,-0.1166666666666664,-14.04082701298701
VS_CANDIDATE_0317,Benzimidazole_Heterocycle,243.15,4.81,106.9,64.13,5.23,-1.6077272727272727,0.6257142857142859,-1.6956666666666669,0.6083333333333337,-14.029377844155842
VS_CANDIDATE_0010,Quinazoline_Core,309.41,2.95,48.9,90.1,4.08,-1.0053636363636362,-1.0314285714285714,-0.8300000000000002,-0.35,-13.996281493506492
VS_CANDIDATE_0323,Benzimidazole_Heterocycle,333.37,3.45,64.7,88.37,3.7,-0.7875454545454545,-0.58,-0.8876666666666665,-0.6666666666666665,-13.995808454545456
VS_CANDIDATE_0333,Benzimidazole_Heterocycle,239.28,4.46,73.56,70.13,6.31,-1.6429090909090909,-0.3268571428571428,-1.495666666666667,1.508333333333333,-13.983689805194803
VS_CANDIDATE_0019,Quinazoline_Core,303.23,3.23,59.59,84.28,4.73,-1.0615454545454543,-0.7259999999999999,-1.024,0.19166666666666704,-13.983499454545452
VS_CANDIDATE_0327,Benzimidazole_Heterocycle,266.07,2.92,48.54,81.95,5.63,-1.3993636363636364,-1.0417142857142858,-1.1016666666666666,0.9416666666666667,-13.980077064935063
VS_CANDIDATE_0217,Fluoronaphthalenol_Core,310.11,5.81,33.93,91.56,4.9,-0.9989999999999999,-1.459142857142857,-0.7813333333333332,0.33333333333333365,-13.955697285714287
VS_CANDIDATE_0215,Fluoronaphthalenol_Core,308.22,3.83,76.64,81.34,3.21,-1.0161818181818179,-0.23885714285714285,-1.1219999999999999,-1.0750000000000002,-13.951520532467532
VS_CANDIDATE_0302,Benzimidazole_Heterocycle,237.45,5.27,86.4,63.75,5.87,-1.6595454545454547,0.04000000000000016,-1.7083333333333333,1.1416666666666668,-13.905265454545454
VS_CANDIDATE_0222,Fluoronaphthalenol_Core,341.58,4.52,32.06,91.12,5.83,-0.712909090909091,-1.5125714285714285,-0.7959999999999998,1.1083333333333334,-13.896957233766232
VS_CANDIDATE_0121,Triazine_Nanosheet_Binder,283.84,5.75,73.1,76.54,3.76,-1.2378181818181822,-0.34000000000000014,-1.2819999999999998,-0.6166666666666669,-13.893524181818183
VS_CANDIDATE_0076,Indole_Carboxamide,279.68,2.96,72.11,76.53,3.25,-1.2756363636363637,-0.3682857142857143,-1.2823333333333333,-1.0416666666666667,-13.869409935064933
VS_CANDIDATE_0067,Indole_Carboxamide,295.13,3.4,67.28,79.41,2.98,-1.1351818181818183,-0.5062857142857142,-1.1863333333333335,-1.2666666666666668,-13.84999338961039
VS_CANDIDATE_0301,Benzimidazole_Heterocycle,307.97,3.65,43.3,88.21,2.94,-1.0184545454545453,-1.1914285714285715,-0.8930000000000002,-1.3,-13.847676402597402
VS_CANDIDATE_0347,Benzimidazole_Heterocycle,236.1,5.12,42.01,75.64,5.6,-1.6718181818181819,-1.2282857142857144,-1.312,0.9166666666666664,-13.844010753246755
VS_CANDIDATE_0233,Fluoronaphthalenol_Core,273.82,5.83,68.28,73.31,4.33,-1.328909090909091,-0.4777142857142857,-1.3896666666666666,-0.1416666666666666,-13.82908351948052
VS_CANDIDATE_0046,Quinazoline_Core,323.14,5.03,48.82,87.8,2.68,-0.8805454545454546,-1.0337142857142858,-0.9066666666666667,-1.5166666666666666,-13.828152883116884
VS_CANDIDATE_0204,Fluoronaphthalenol_Core,268.32,3.74,72.13,72.03,4.0,-1.3789090909090909,-0.3677142857142858,-1.4323333333333332,-0.4166666666666667,-13.824076519480519
VS_CANDIDATE_0228,Fluoronaphthalenol_Core,272.67,6.52,39.98,82.0,4.14,-1.3393636363636363,-1.2862857142857145,-1.1,-0.30000000000000027,-13.818031207792208
VS_CANDIDATE_0325,Benzimidazole_Heterocycle,229.35,3.03,55.94,68.9,5.49,-1.7331818181818182,-0.8302857142857144,-1.5366666666666664,0.8250000000000002,-13.79517238961039
VS_CANDIDATE_0322,Benzimidazole_Heterocycle,218.13,4.93,95.18,58.48,3.56,-1.8351818181818182,0.29085714285714304,-1.8840000000000001,-0.7833333333333333,-13.769927103896103
VS_CANDIDATE_0338,Benzimidazole_Heterocycle,224.83,5.06,51.13,68.25,5.73,-1.7742727272727272,-0.9677142857142856,-1.5583333333333333,1.0250000000000004,-13.764768155844154
VS_CANDIDATE_0065,Indole_Carboxamide,273.72,2.87,63.85,74.68,3.06,-1.3298181818181816,-0.6042857142857142,-1.3439999999999999,-1.2,-13.762278753246754
VS_CANDIDATE_0303,Benzimidazole_Heterocycle,231.0,3.64,59.35,64.33,3.62,-1.7181818181818183,-0.7328571428571428,-1.689,-0.7333333333333333,-13.603729532467533
VS_CANDIDATE_0226,Fluoronaphthalenol_Core,261.34,4.34,33.35,68.9,3.6,-1.4423636363636365,-1.4757142857142858,-1.5366666666666664,-0.75,-13.433635064935064
